"Respondent.ID","Collector.ID","StartDate","EndDate","IP.Address","Ladder","LadderFuture","Ladder2","LadderFuture2","PhysicalHealth","MentalHealth","EmotionalHealth","Purpose","CommunityWellBeingRating","FutureCommunityRating","PositiveCommunityComments","NegativeCommunityComments","Community","Race","Hispanic","AgeGroup","Gender","HispanicLatino","SurveyMonth","SurveyWDay","PersonalRating","PersonalFutureRating","Thriving","Suffering","Struggling","Wellbeing","CommunityOptimism","CommunityPessimism","CommunityContinuity","PersonalOptimism","PersonalPessimism","PersonalContinuity","Outlook","AgeGroup.18.23.years.old","AgeGroup.24.42.years.old","AgeGroup.43.54.years.old","AgeGroup.55.66.years.old","AgeGroup.67.73.years.old","AgeGroup.Choose.not.to.answer","AgeGroup.Over.74","AgeGroup.Under.18","Gender.Choose.not.to.answer","Gender.Female","Gender.Male","Gender.Non.Binary","Race.Asian.Pacific.Islander","Race.Black.or.African.American","Race.Choose.not.to.answer","Race.Multiple.Races","Race.Native.American.or.American.Indian","Race.White","Community.Appleton","Community.Buchanan","Community.Clayton","Community.Combined.Locks","Community.Ellington","Community.Fox.Crossing","Community.Freedom","Community.Grand.Chute","Community.Greenville","Community.Harrison","Community.Hortonville","Community.Kaukauna","Community.Kimberly","Community.Little.Chute","Community.Menasha","Community.Neenah","Community.Sherwood","Community.Vandenbroek","Community.Woodville"
10854697556,224630041,0007-12-20,2019-07-12,"71.159.58.22",3.5,5,2.5,5,3,5,3,5,3,3,"friendly people","finding folks who enjoy the things you enjoy","Appleton","Choose not to answer","Choose not to answer","43-54 years old","Female","NotHispanicLatino",7,"Fri",3.5,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10844803335,224630041,0007-08-20,2019-07-08,"174.197.9.47",4,4,2,1,3,3,3,5,3,3,"honest leadership","crime drugs","Appleton","White","I am not Hispanic or Latino","67-73 years old","Female","NotHispanicLatino",7,"Mon",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10825408367,224630041,NA,2019-06-26,"107.10.96.47",4,4,3.5,3.5,3,5,3,5,3,3,"education and employment","lazy people drugs alcohol people with an attitude that someone else should feed clothe diaper educate and shelter their kids","Appleton","White","I am not Hispanic or Latino","Choose not to answer","Choose not to answer","NotHispanicLatino",6,"Wed",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10801299309,224630041,NA,2019-06-17,"65.27.114.232",4,5,3,4.5,3,4,3,5,2,2,"diversity of community residents migration of new residents diverse businesses foods places of worship etc","segregation of class location of parks urban planning public service s lack of multicultural competency i e police officers teachers bus drivers etc","Appleton","Asian/Pacific Islander","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",4,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10788985250,224630041,0006-11-20,2019-06-11,"99.52.183.159",4,4,3,3.5,3,3,3,5,3,3,"","","Appleton","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Tue",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10788902097,224630041,0006-10-20,2019-06-10,"65.31.234.28",5,5,3.5,5,3,5,3,5,4,4,"festivals the arts anything that brings the community together towards a common goal interest or celebration","people not being involved in the community creates a semblance of not really belonging in the community this is why i like all the events we have here so many reasons for people to get up and get out i would like to see more publicized communication about how people can step up and help out in the community from homeless connections volunteering to neighborhood leaders and groups who can share ideas and concerns while becoming more connected and feeling as though they really do have a say in the world around them i think people sometimes dont step up because they dont want to be the center of attention or get embarrassed creating an environment where doing the right thing or stepping up to help whether someone is watching or not taking the risk of embarrassment this is the ideal community although i realize still not all may want to participate grabbing the ones who can be pulled from their comfort zone that is building onto a community i think this quote sums it up the real damage is done by those millions who want to survive the honest men who just want to be left in peace those who dont want their little lives disturbed by anything bigger than themselves those with no sides and no causes those who dont like to make waves or enemies sophie scholl","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",5,5,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10788518521,224630041,0006-10-20,2019-06-10,"75.87.197.82",2.5,3.5,2.5,4.5,3,4,3,5,4,4,"a sense of small town friendliness in ever growing cities i love the fox cities","programs govt that are not diverse inclusion for all is ideal","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Mon",2.5,3.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10788234788,224630041,0006-10-20,2019-06-10,"70.92.87.131",3,4,4,5,3,3,3,5,4,4,"people culture work ethic safety","homelessness poverty","Appleton","Black or African American","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",3,4,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10787690191,224630041,0006-10-20,2019-06-10,"107.210.107.126",3.5,4,2.5,3.5,3,2,3,5,2,1,"basic needs met","lack of connection with resources lack of sufficient housing and medical care","Appleton","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Mon",3.5,4,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10783387267,224630041,0006-07-20,2019-06-07,"74.87.123.18",3.5,4.5,3,4,3,3,3,5,2,1,"volunteerism strong non profit scene decent community support resources and community based events","lack of inter connectivity for recent graduates and beyond i just don t see a ton of opportunities to interact with people in a similar demographic outside of going to a bar","Appleton","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Fri",3.5,4.5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10781472235,224630041,0006-06-20,2019-06-06,"204.8.89.39",3,4.5,3,4,3,4,3,5,4,4,"a caring environment that tries to approach issues with forward thinking programs and initiatives","sometimes slow to jump on the moving train to make quick action to the need","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Thu",3,4.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10777593994,224630041,0006-05-20,2019-06-05,"98.100.228.200",3,4,3,4,3,4,3,5,3,3,"","","Appleton","White","I am not Hispanic or Latino","43-54 years old","Male","NotHispanicLatino",6,"Wed",3,4,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10773491474,224630041,0006-03-20,2019-06-03,"198.150.101.220",3,4,1.5,2.5,3,4,3,5,4,4,"","","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Mon",3,4,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10772802455,224630041,0006-03-20,2019-06-03,"24.106.30.114",3.5,4,3,3.5,3,3,3,5,2,2,"community events diverse opportunities","crime winter","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Mon",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10769429993,224630041,NA,2019-05-31,"12.167.13.251",3.5,5,2.5,5,3,5,3,5,3,2,"","","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",5,"Fri",3.5,5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10753632371,224630041,NA,2019-05-24,"209.103.219.34",4,4,4,3,3,4,3,5,4,4,"community leadership involvement that cares about the future and well being of all the community members","as our community grows we are also realizing increasing criminal activities","Appleton","White","I am not Hispanic or Latino","55-66 years old","Male","NotHispanicLatino",5,"Fri",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10745960355,224630041,NA,2019-05-21,"65.25.219.64",3.5,4,3,3.5,3,5,3,5,4,4,"aesthetically beautiful area lots of parks and activities farmers markets overall it s not a poor community","crime drugs greyhound bus station after it was built i no longer felt it was safe to allow my children to go to the library or downtown alone because they d have to transfer busses in that area","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",5,"Tue",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10743582889,224630041,NA,2019-05-20,"65.189.101.221",3.5,4,3.5,4,3,4,3,5,3,4,"strong sense of civic pride and a genuine caring for the people in our community","lack of diversity","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",5,"Mon",3.5,4,1,0,0,"Thriving",1,0,0,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10726874733,224630041,NA,2019-05-13,"216.56.21.100",4,4.5,3,4,3,3,3,5,3,3,"opportunities for connection","divisive politics isolation knowledge about sustainability","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",5,"Mon",4,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10719008068,224630041,0005-09-20,2019-05-09,"206.209.126.2",3.5,4,3.5,4,3,4,3,5,4,4,"","","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",5,"Thu",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10718187859,224630041,0005-09-20,2019-05-09,"206.209.126.2",4.5,5,4,4.5,3,5,3,5,4,4,"","","Appleton","White","I am not Hispanic or Latino","43-54 years old","Male","NotHispanicLatino",5,"Thu",4.5,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10707691202,224630041,0005-04-20,2019-05-04,"174.197.21.77",4,5,5,5,3,3,3,5,2,2,"a culture of civic engagement","lack of an inclusive mindset resistance to essential public projects like riverfront trails and more downtown density","Appleton","White","I am not Hispanic or Latino","55-66 years old","Male","NotHispanicLatino",5,"Sat",4,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10596742584,224630041,NA,2019-03-16,"209.103.203.50",4,4,3.5,3.5,3,3,3,5,3,3,"good schools housing mostly affordable wages decent mostly","public transport to places of business at all hours need for good moderate income homes importance that low income decent housing to be located in general mixed income neighborhoods low income housing should not be large blocks of buildings that affect desire for middle income people to be attracted to area","Appleton","White","I am not Hispanic or Latino","Over 74","Female","NotHispanicLatino",3,"Sat",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10595700661,224630041,NA,2019-03-15,"65.27.125.169",4.5,3,4,3.5,3,5,3,5,3,2,"","conservative fiscal thinking and failure to invest in our community physical and social infrastructure in a planful collaborative way","Appleton","White","I am not Hispanic or Latino","67-73 years old","Male","NotHispanicLatino",3,"Fri",4.5,3,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10595291154,224630041,NA,2019-03-15,"107.10.77.115",3,3.5,3,3.5,3,2,3,5,3,3,"small businesses social media community groups networks events","lack of sense of place i think this is improving but people need to have pride in where they live we also need to be more bike and pedestrian friendly","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",3,"Fri",3,3.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10830781442,224630041,NA,2019-06-29,"216.56.160.102",3,4,3.5,4,4,3,3,5,4,4,"being a medium sized city not too big not too small has many of the amenities of a big city with more of the compassion of a small town","crime violence homelessness mental illness","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Sat",3,4,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10829283015,224630041,NA,2019-06-28,"216.56.160.102",3.5,5,1.5,3.5,4,4,3,5,5,3,"fun stuff activities park","drug use criminal activity","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Fri",3.5,5,1,0,0,"Thriving",0,1,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10828170093,224630041,NA,2019-06-28,"107.10.92.183",4.5,4,4.5,4,4,5,3,5,4,3,"there is a growing sense that inclusion is far better to appleton s community well being than programs of exclusion","partisan politics","Appleton","White","I am not Hispanic or Latino","67-73 years old","Male","NotHispanicLatino",6,"Fri",4.5,4,1,0,0,"Thriving",0,1,0,0,1,0,"Pessimism",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10817181682,224630041,NA,2019-06-23,"104.179.66.110",4,4,4,3.5,4,4,3,5,4,3,"the plethora of opportunities for so many different things including music plays recreation medical shopping education at various levels fitness spiritual","the divide between the haves and have nots is growing those of lower socioeconomic status don t have the means or resources to help them move up while those on the high end continue to have more","Appleton","White","Choose not to answer","55-66 years old","Male","NotHispanicLatino",6,"Sun",4,4,1,0,0,"Thriving",0,1,0,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10811057518,224630041,NA,2019-06-20,"98.100.228.200",3,4,2.5,3.5,4,4,3,5,5,5,"i think over all our community is filled with decent caring people who do not hesitate to help in times of trouble or need","racism entitlement","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Thu",3,4,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10799060725,224630041,NA,2019-06-14,"65.27.124.51",4,3,4.5,3,4,5,3,5,2,1,"art and acces to it development of river corridor energizing downtown by attracting small businesses access to affordable healthcare","the mayor of appleton and the city council the mayor is a putz and the council is filled with close minded ultra conservatives look at what green bay is doing","Appleton","Choose not to answer","Choose not to answer","55-66 years old","Choose not to answer","NotHispanicLatino",6,"Fri",4,3,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10798672148,224630041,NA,2019-06-14,"198.150.101.46",4,4,3.5,4,4,4,3,5,4,4,"family oriented some emphasis on diversity","our country is very divided right now based on widely divergent political views this is fed by biased reporting both conservative and liberal that makes community building with others with different views difficult","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Fri",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10794356574,224630041,NA,2019-06-13,"65.27.113.181",5,5,4,5,4,3,3,5,4,4,"programs that bring communities together programs for the youth that are affordable or free healthy police presence among neighborhoods and interacting with the youth","lack of funding to after school programming for youth access to mental healthcare for all key word being access","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Thu",5,5,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10792748274,224630041,0006-12-20,2019-06-12,"71.66.18.226",4.5,5,3.5,4,4,4,3,5,4,4,"positivity personalities in leadership roles with vision for a supporting the community and always trying to improve out standing in the sate and world stage","fear of the unknown doing things different and being afraid to fail","Appleton","White","I am not Hispanic or Latino","43-54 years old","Male","NotHispanicLatino",6,"Wed",4.5,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10790223082,224630041,0006-11-20,2019-06-11,"65.27.120.156",2.5,4,3,4.5,4,2,3,5,4,4,"all the resources","access to resources for those less fortunate homeless severe mental health etc","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Tue",2.5,4,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10781535005,224630041,0006-06-20,2019-06-06,"161.69.123.10",3.5,5,3.5,3,4,4,3,5,2,2,"","","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Thu",3.5,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10776378825,224630041,0006-04-20,2019-06-04,"174.103.230.21",4,4,2.5,2,4,4,3,5,3,3,"the wide verity of church s there is a church to fit any persons spirtual journey i totally believe our community is put together by jesus christ and the people who are not afraid to stand for him","the lack of help for low income people","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Tue",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10776377517,224630041,0006-04-20,2019-06-04,"65.29.129.18",3.5,3.5,3.5,3.5,4,5,3,5,3,3,"multiple churches trying to connect to community needs excellent public schools but more support is needed","negative press for public schools with politics teachers becoming scapegoats for problems beyond their control need for mental health care particularly for children with faster access need to be better at cultural connections across all cultures","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",6,"Tue",3.5,3.5,0,0,1,"Struggling",0,0,1,0,0,1,"Continuity",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10776216404,224630041,0006-04-20,2019-06-04,"98.100.228.200",3.5,4.5,3.5,4,4,4,3,5,4,4,"entertainment music and physical exercise opportunities i e bike trails walking trails etc","allowing area s of the community to be considered run down or left in dis repair","Appleton","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",6,"Tue",3.5,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10776101676,224630041,0006-04-20,2019-06-04,"198.150.101.46",3,4.5,2,3,4,2,3,5,3,3,"a well funded public school system safe parks and many community activities","downtown safety concerns i do not feel safe at the library area or down the richmond and oneida areas outside of bank hours","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",6,"Tue",3,4.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10775726853,224630041,0006-04-20,2019-06-04,"72.135.113.18",3.5,4,3,3.5,4,4,3,5,4,4,"friendly people diversity of residential areas businesses arts and recreation opportunities","enough and strong enough services for low income and people with special needs","Appleton","White","I am not Hispanic or Latino","55-66 years old","Male","NotHispanicLatino",6,"Tue",3.5,4,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10775160794,224630041,0006-04-20,2019-06-04,"198.150.101.47",4,5,4,5,4,4,3,5,4,4,"everyone will be in a better mood","i think any negativity will hinder our community s potential","Appleton","Asian/Pacific Islander","I am not Hispanic or Latino","18-23 years old","Male","NotHispanicLatino",6,"Tue",4,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10772839035,224630041,0006-03-20,2019-06-03,"98.100.228.200",5,4,3.5,3.5,4,4,3,5,4,4,"","","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Mon",5,4,1,0,0,"Thriving",0,0,1,0,1,0,"Pessimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10772772850,224630041,0006-03-20,2019-06-03,"65.25.232.0",4,4,4,4,4,5,3,5,4,4,"","","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",6,"Mon",4,4,1,0,0,"Thriving",0,0,1,0,0,1,"Continuity",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10771270147,224630041,0006-02-20,2019-06-02,"104.1.22.226",4.5,5,3.5,4,4,5,3,5,3,3,"farmers market mile of music","lack of accessibility downtown e g bike lanes and public transit lack of diversity in general people shouting racist and homophobic things from their cars on college ave","Appleton","White","I am not Hispanic or Latino","24-42 years old","Choose not to answer","NotHispanicLatino",6,"Sun",4.5,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10769325275,224630041,NA,2019-05-31,"198.150.101.47",4,3.5,2.5,4,4,4,3,5,4,3,"productive partnerships between non profit organizations to support the needs of the community generous for profit businesses and business leaders who support community based projects and improvements","lack of connections and understanding between people from the majority culture and people from the minority cultures","Appleton","White","I am not Hispanic or Latino","55-66 years old","Female","NotHispanicLatino",5,"Fri",4,3.5,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10742026100,224630041,NA,2019-05-20,"64.214.85.60",4,4.5,4.5,5,4,5,3,5,3,4,"diversity arts and green initiatives","money","Appleton","White","I am not Hispanic or Latino","24-42 years old","Male","NotHispanicLatino",5,"Mon",4,4.5,1,0,0,"Thriving",1,0,0,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10729244076,224630041,NA,2019-05-14,"206.197.156.11",4,5,3,4,4,3,3,5,3,3,"","","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",5,"Tue",4,5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10714222046,224630041,0005-08-20,2019-05-08,"107.10.77.170",3,2.5,3.5,2.5,4,3,3,5,3,2,"environmental conscientiousness","disregard of environmental challenges","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",5,"Wed",3,2.5,0,0,1,"Struggling",0,1,0,0,1,0,"Pessimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697893644,224630041,NA,2019-04-30,"198.150.183.44",4,4.5,1.5,4,4,5,3,5,4,4,"many small businesses that are focused on health and wellness have outreach programs i e yoga in city park cooking classes at nutritional healing wellness fairs sponsored by various employers etc i think the availability visibility of health and wellness resources in the area has been a huge contributing factor","i think that the weather plays a huge role in hindering the community s potential well being i feel that as a whole the population embraces outdoor activity in the summertime but during the winter lifestyles tend to become pretty sedentary","Appleton","White","I am not Hispanic or Latino","24-42 years old","Female","NotHispanicLatino",4,"Tue",4,4.5,1,0,0,"Thriving",0,0,1,1,0,0,"Optimism",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10676764590,224630041,NA,2019-04-20,"216.56.160.102",3,3.5,2.5,3,4,4,3,5,4,4,"good city services good schools we re not too big or too small generally a safe community","political polarization and fighting community services being stretched thin ex resources for the homeless poor city services schools","Appleton","White","I am not Hispanic or Latino","43-54 years old","Female","NotHispanicLatino",4,"Sat",3,3.5,0,0,1,"Struggling",0,0,1,1,0,0,"Optimism",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
